formula,number
Cs2SrYBr6,2
Cs2SrNbBr6,2
Cs2SrNbI6,2
Cs2SrPdCl6,2
Cs2SrPdBr6,2
Cs2SrAgBr6,2
Cs2SrAgI6,2
Cs2SrInBr6,2
Cs2SrInI6,2
Cs2SrPtF6,2
Cs2SrPtBr6,2
Cs2SrPtI6,2
Cs2SrHgF6,2
Cs2SrHgCl6,2
Cs2SrHgBr6,2
Cs2SrPbF6,2
Cs2SrPbCl6,2
Cs2SrPbBr6,2
Cs2SrPrBr6,2
Cs2SrSmBr6,2
Cs2SrEuBr6,2
Cs2SrDyBr6,2
Cs2SrTmBr6,2
Cs2SrYbBr6,2
Cs2YNbBr6,2
Cs2YNbI6,2
Cs2YPdBr6,2
Cs2YPdI6,2
Cs2YCdCl6,2
Cs2YCdBr6,2
Cs2YCdI6,2
Cs2YInCl6,2
Cs2YInBr6,2
Cs2YInI6,2
Cs2YSnCl6,2
Cs2YSnBr6,2
Cs2YSnI6,2
Cs2YBaBr6,2
Cs2YPtBr6,2
Cs2YPtI6,2
Cs2YHgF6,2
Cs2YHgCl6,2
Cs2YHgBr6,2
Cs2YPbBr6,2
Cs2YLaBr6,2
Cs2YCeBr6,2
Cs2YPrBr6,2
Cs2YSmBr6,2
Cs2YEuBr6,2
Cs2YDyBr6,2
Cs2YDyI6,2
Cs2YTmBr6,2
Cs2YTmI6,2
Cs2YYbCl6,2
Cs2YYbBr6,2
Cs2YYbI6,2
Cs2NbPdBr6,2
Cs2NbAgBr6,2
Cs2NbCdBr6,2
Cs2NbInBr6,2
Cs2NbSnBr6,2
Cs2NbBaBr6,2
Cs2NbPtBr6,2
Cs2NbHgF6,2
Cs2NbHgCl6,2
Cs2NbHgBr6,2
Cs2NbPbCl6,2
Cs2NbPbBr6,2
Cs2NbPbI6,2
Cs2NbLaBr6,2
Cs2NbCeBr6,2
Cs2NbPrBr6,2
Cs2NbPrI6,2
Cs2NbSmBr6,2
Cs2NbSmI6,2
Cs2NbEuBr6,2
Cs2NbEuI6,2
Cs2NbDyBr6,2
Cs2NbDyI6,2
Cs2NbTmBr6,2
Cs2NbYbF6,2
Cs2NbYbBr6,2
Cs2PdAgBr6,2
Cs2PdCdCl6,2
Cs2PdCdBr6,2
Cs2PdInCl6,2
Cs2PdInBr6,2
Cs2PdSnCl6,2
Cs2PdSnBr6,2
Cs2PdBaBr6,2
Cs2PdPtF6,2
Cs2PdPtCl6,2
Cs2PdPtBr6,2
Cs2PdHgF6,2
Cs2PdHgCl6,2
Cs2PdHgBr6,2
Cs2PdPbF6,2
Cs2PdPbCl6,2
Cs2PdPbBr6,2
Cs2PdPbI6,2
Cs2PdLaBr6,2
Cs2PdLaI6,2
Cs2PdCeBr6,2
Cs2PdCeI6,2
Cs2PdPrBr6,2
Cs2PdPrI6,2
Cs2PdSmBr6,2
Cs2PdSmI6,2
Cs2PdEuCl6,2
Cs2PdEuBr6,2
Cs2PdEuI6,2
Cs2PdDyBr6,2
Cs2PdTmF6,2
Cs2PdTmCl6,2
Cs2PdTmBr6,2
Cs2PdYbBr6,2
Cs2AgCdBr6,2
Cs2AgSnBr6,2
Cs2AgBaBr6,2
Cs2AgPtCl6,2
Cs2AgPtBr6,2
Cs2AgHgF6,2
Cs2AgHgCl6,2
Cs2AgHgBr6,2
Cs2AgHgI6,2
Cs2AgPbCl6,2
Cs2AgPbBr6,2
Cs2AgPbI6,2
Cs2AgSmBr6,2
Cs2AgSmI6,2
Cs2AgEuBr6,2
Cs2AgEuI6,2
Cs2AgDyBr6,2
Cs2AgDyI6,2
Cs2AgTmBr6,2
Cs2AgTmI6,2
Cs2AgYbF6,2
Cs2AgYbBr6,2
Cs2CdInBr6,2
Cs2CdSnI6,2
Cs2CdPtF6,2
Cs2CdPtBr6,2
Cs2CdHgF6,2
Cs2CdHgCl6,2
Cs2CdHgBr6,2
Cs2CdHgI6,2
Cs2CdPbCl6,2
Cs2CdPbBr6,2
Cs2CdPbI6,2
Cs2CdLaBr6,2
Cs2CdCeBr6,2
Cs2CdPrBr6,2
Cs2CdSmBr6,2
Cs2CdSmI6,2
Cs2CdEuBr6,2
Cs2CdEuI6,2
Cs2CdDyBr6,2
Cs2CdDyI6,2
Cs2CdTmF6,2
Cs2CdTmBr6,2
Cs2CdTmI6,2
Cs2CdYbBr6,2
Cs2CdYbI6,2
Cs2InSnBr6,2
Cs2InSnI6,2
Cs2InBaBr6,2
Cs2InPtBr6,2
Cs2InPtI6,2
Cs2InHgF6,2
Cs2InHgCl6,2
Cs2InHgBr6,2
Cs2InHgI6,2
Cs2InPbCl6,2
Cs2InPbBr6,2
Cs2InPbI6,2
Cs2InLaBr6,2
Cs2InCeBr6,2
Cs2InPrBr6,2
Cs2InSmBr6,2
Cs2InSmI6,2
Cs2InEuBr6,2
Cs2InEuI6,2
Cs2InDyBr6,2
Cs2InDyI6,2
Cs2InTmBr6,2
Cs2InTmI6,2
Cs2InYbBr6,2
Cs2InYbI6,2
Cs2SnPtBr6,2
Cs2SnPtI6,2
Cs2SnHgF6,2
Cs2SnHgCl6,2
Cs2SnHgBr6,2
Cs2SnHgI6,2
Cs2SnPbCl6,2
Cs2SnPbBr6,2
Cs2SnLaCl6,2
Cs2SnLaBr6,2
Cs2SnCeBr6,2
Cs2SnPrBr6,2
Cs2SnSmBr6,2
Cs2SnEuBr6,2
Cs2SnEuI6,2
Cs2SnDyBr6,2
Cs2SnDyI6,2
Cs2SnTmBr6,2
Cs2SnTmI6,2
Cs2SnYbF6,2
Cs2SnYbBr6,2
Cs2SnYbI6,2
Cs2BaPtF6,2
Cs2BaPtBr6,2
Cs2BaHgF6,2
Cs2BaHgCl6,2
Cs2BaHgBr6,2
Cs2BaPbF6,2
Cs2BaPbCl6,2
Cs2BaDyBr6,2
Cs2BaTmBr6,2
Cs2BaYbBr6,2
Cs2PtHgF6,2
Cs2PtHgCl6,2
Cs2PtHgBr6,2
Cs2PtHgI6,2
Cs2PtPbCl6,2
Cs2PtPbBr6,2
Cs2PtPbI6,2
Cs2PtLaBr6,2
Cs2PtCeBr6,2
Cs2PtPrBr6,2
Cs2PtSmBr6,2
Cs2PtSmI6,2
Cs2PtEuBr6,2
Cs2PtEuI6,2
Cs2PtDyCl6,2
Cs2PtDyBr6,2
Cs2PtDyI6,2
Cs2PtTmCl6,2
Cs2PtTmBr6,2
Cs2PtTmI6,2
Cs2PtYbF6,2
Cs2PtYbCl6,2
Cs2PtYbBr6,2
Cs2PtYbI6,2
Cs2HgPbF6,2
Cs2HgPbCl6,2
Cs2HgPbBr6,2
Cs2HgLaF6,2
Cs2HgLaCl6,2
Cs2HgLaBr6,2
Cs2HgCeF6,2
Cs2HgCeCl6,2
Cs2HgCeBr6,2
Cs2HgPrF6,2
Cs2HgPrCl6,2
Cs2HgPrBr6,2
Cs2HgSmF6,2
Cs2HgSmCl6,2
Cs2HgSmBr6,2
Cs2HgEuF6,2
Cs2HgEuCl6,2
Cs2HgEuBr6,2
Cs2HgEuI6,2
Cs2HgDyF6,2
Cs2HgDyCl6,2
Cs2HgDyBr6,2
Cs2HgDyI6,2
Cs2HgTmF6,2
Cs2HgTmCl6,2
Cs2HgTmBr6,2
Cs2HgTmI6,2
Cs2HgYbF6,2
Cs2HgYbCl6,2
Cs2HgYbBr6,2
Cs2HgYbI6,2
Cs2PbPrCl6,2
Cs2PbPrBr6,2
Cs2PbSmBr6,2
Cs2PbEuCl6,2
Cs2PbEuBr6,2
Cs2PbDyCl6,2
Cs2PbDyBr6,2
Cs2PbTmCl6,2
Cs2PbTmBr6,2
Cs2PbYbF6,2
Cs2PbYbCl6,2
Cs2PbYbBr6,2
Cs2LaDyBr6,2
Cs2LaTmBr6,2
Cs2LaYbCl6,2
Cs2LaYbBr6,2
Cs2CeEuBr6,2
Cs2CeDyBr6,2
Cs2CeTmBr6,2
Cs2CeYbBr6,2
Cs2PrSmBr6,2
Cs2PrEuBr6,2
Cs2PrDyBr6,2
Cs2PrTmBr6,2
Cs2PrYbBr6,2
Cs2SmEuBr6,2
Cs2SmDyBr6,2
Cs2SmTmBr6,2
Cs2SmYbBr6,2
Cs2EuDyBr6,2
Cs2EuTmBr6,2
Cs2EuTmI6,2
Cs2EuYbBr6,2
Cs2EuYbI6,2
Cs2DyTmBr6,2
Cs2DyTmI6,2
Cs2DyYbBr6,2
Cs2DyYbI6,2
Cs2TmYbCl6,2
Cs2TmYbBr6,2
Cs2TmYbI6,2
Tl2MgCaBr6,2
Tl2CaScBr6,2
Tl2CaTiBr6,2
Tl2CaVBr6,2
Tl2CaCrBr6,2
Tl2CaMnBr6,2
Tl2CaFeBr6,2
Tl2CaCoBr6,2
Tl2CaCuBr6,2
Tl2CaZnBr6,2
Tl2CaGeBr6,2
Tl2CaNbBr6,2
Tl2CaPdBr6,2
Tl2CaAgBr6,2
Tl2CaCdBr6,2
Tl2CaPtBr6,2
Tl2CaHgBr6,2
Tl2CaTmBr6,2
Tl2CaYbBr6,2
Hg2LiCuF6,3
Pb2LiNaF6,3
Tm2LiCuF6,3
Yb2LiCuF6,3
