formula,number
Cs2AuFeF6,1
Cs2AuFeCl6,1
Cs2AuFeBr6,1
Cs2AuFeI6,1
Cs2AuCoF6,1
Cs2AuCoCl6,1
Cs2AuCoBr6,1
Cs2AuCoI6,1
Cs2AuNiF6,1
Cs2AuNiCl6,1
Cs2AuNiBr6,1
Cs2AuCuF6,1
Cs2AuCuCl6,1
Cs2AuCuBr6,1
Cs2AuCuI6,1
Cs2AuGaF6,1
Cs2AuGaCl6,1
Cs2AuGaBr6,1
Cs2AuGaI6,1
Cs2AuAsF6,1
Cs2AuAsCl6,1
Cs2AuAsBr6,1
Cs2AuYF6,1
Cs2AuYCl6,1
Cs2AuYBr6,1
Cs2AuNbF6,1
Cs2AuNbCl6,1
Cs2AuNbBr6,1
Cs2AuNbI6,1
Cs2AuMoF6,1
Cs2AuMoCl6,1
Cs2AuMoBr6,1
Cs2AuMoI6,1
Cs2AuRuF6,1
Cs2AuRuCl6,1
Cs2AuRuBr6,1
Cs2AuRuI6,1
Cs2AuRhF6,1
Cs2AuRhCl6,1
Cs2AuRhBr6,1
Cs2AuRhI6,1
Cs2AuPdF6,1
Cs2AuPdCl6,1
Cs2AuPdBr6,1
Cs2AuAgF6,1
Cs2AuAgCl6,1
Cs2AuAgBr6,1
Cs2AuAgI6,1
Cs2AuInF6,1
Cs2AuInCl6,1
Cs2AuInBr6,1
Cs2AuInI6,1
Cs2AuSbF6,1
Cs2AuSbCl6,1
Cs2AuSbBr6,1
Cs2AuTaF6,1
Cs2AuTaCl6,1
Cs2AuTaBr6,1
Cs2AuTaI6,1
Cs2AuIrF6,1
Cs2AuIrCl6,1
Cs2AuIrBr6,1
Cs2AuIrI6,1
Cs2AuTlF6,1
Cs2AuTlCl6,1
Cs2AuTlBr6,1
Cs2AuBiF6,1
Cs2AuBiCl6,1
Cs2AuBiBr6,1
Cs2AuLaF6,1
Cs2AuLaCl6,1
Cs2AuLaBr6,1
Cs2AuCeF6,1
Cs2AuCeCl6,1
Cs2AuCeBr6,1
Cs2AuPrF6,1
Cs2AuPrCl6,1
Cs2AuPrBr6,1
Cs2AuNdF6,1
Cs2AuNdCl6,1
Cs2AuNdBr6,1
Cs2AuPmF6,1
Cs2AuPmCl6,1
Cs2AuPmBr6,1
Cs2AuSmF6,1
Cs2AuSmCl6,1
Cs2AuSmBr6,1
Cs2AuEuF6,1
Cs2AuEuCl6,1
Cs2AuEuBr6,1
Cs2AuGdF6,1
Cs2AuGdCl6,1
Cs2AuGdBr6,1
Cs2AuTbF6,1
Cs2AuTbCl6,1
Cs2AuTbBr6,1
Cs2AuDyF6,1
Cs2AuDyCl6,1
Cs2AuDyBr6,1
Cs2AuHoF6,1
Cs2AuHoCl6,1
Cs2AuHoBr6,1
Cs2AuErF6,1
Cs2AuErCl6,1
Cs2AuErBr6,1
Cs2AuTmF6,1
Cs2AuTmCl6,1
Cs2AuTmBr6,1
Cs2AuYbF6,1
Cs2AuYbCl6,1
Cs2AuYbBr6,1
Cs2AuLuF6,1
Cs2AuLuCl6,1
Cs2AuLuBr6,1
Cs2AuUF6,1
Cs2AuUCl6,1
Cs2AuUBr6,1
Cs2HgBF6,1
Cs2HgBCl6,1
Cs2HgBBr6,1
Cs2HgNF6,1
Cs2HgNCl6,1
Cs2HgAlF6,1
Cs2HgAlCl6,1
Cs2HgAlBr6,1
Cs2HgPF6,1
Cs2HgPCl6,1
Cs2HgPBr6,1
Cs2HgScF6,1
Cs2HgScCl6,1
Cs2HgScBr6,1
Cs2HgScI6,1
Cs2HgTiF6,1
Cs2HgTiCl6,1
Cs2HgTiBr6,1
Cs2HgTiI6,1
Cs2HgVF6,1
Cs2HgVCl6,1
Cs2HgVBr6,1
Cs2HgVI6,1
Cs2HgCrF6,1
Cs2HgCrCl6,1
Cs2HgCrBr6,1
Cs2HgCrI6,1
Cs2HgMnF6,1
Cs2HgMnCl6,1
Cs2HgMnBr6,1
Cs2HgMnI6,1
Cs2HgFeF6,1
Cs2HgFeCl6,1
Cs2HgFeBr6,1
Cs2HgFeI6,1
Cs2HgCoF6,1
Cs2HgCoCl6,1
Cs2HgCoBr6,1
Cs2HgCoI6,1
Cs2HgNiF6,1
Cs2HgNiCl6,1
Cs2HgNiBr6,1
Cs2HgNiI6,1
Cs2HgCuF6,1
Cs2HgCuCl6,1
Cs2HgCuBr6,1
Cs2HgCuI6,1
Cs2HgGaF6,1
Cs2HgGaCl6,1
Cs2HgGaBr6,1
Cs2HgGaI6,1
Cs2HgAsF6,1
Cs2HgAsCl6,1
Cs2HgAsBr6,1
Cs2HgYF6,1
Cs2HgYCl6,1
Cs2HgYBr6,1
Cs2HgNbF6,1
Cs2HgNbCl6,1
Cs2HgNbBr6,1
Cs2HgNbI6,1
Cs2HgMoF6,1
Cs2HgMoCl6,1
Cs2HgMoBr6,1
Cs2HgMoI6,1
Cs2HgRuF6,1
Cs2HgRuCl6,1
Cs2HgRuBr6,1
Cs2HgRuI6,1
Cs2HgRhF6,1
Cs2HgRhCl6,1
Cs2HgRhBr6,1
Cs2HgRhI6,1
Cs2HgPdF6,1
Cs2HgPdCl6,1
Cs2HgPdBr6,1
Cs2HgAgF6,1
Cs2HgAgCl6,1
Cs2HgAgBr6,1
Cs2HgAgI6,1
Cs2HgInF6,1
Cs2HgInCl6,1
Cs2HgInBr6,1
Cs2HgInI6,1
Cs2HgSbF6,1
Cs2HgSbCl6,1
Cs2HgSbBr6,1
Cs2HgTaF6,1
Cs2HgTaCl6,1
Cs2HgTaBr6,1
Cs2HgTaI6,1
Cs2HgIrF6,1
Cs2HgIrCl6,1
Cs2HgIrBr6,1
Cs2HgIrI6,1
Cs2HgAuF6,1
Cs2HgAuCl6,1
Cs2HgAuBr6,1
Cs2HgTlF6,1
Cs2HgTlCl6,1
Cs2HgTlBr6,1
Cs2HgBiF6,1
Cs2HgBiCl6,1
Cs2HgBiBr6,1
Cs2HgLaF6,1
Cs2HgLaCl6,1
Cs2HgLaBr6,1
Cs2HgCeF6,1
Cs2HgCeCl6,1
Cs2HgCeBr6,1
Cs2HgPrF6,1
Cs2HgPrCl6,1
Cs2HgPrBr6,1
Cs2HgNdF6,1
Cs2HgNdCl6,1
Cs2HgNdBr6,1
Cs2HgPmF6,1
Cs2HgPmCl6,1
Cs2HgPmBr6,1
Cs2HgSmF6,1
Cs2HgSmCl6,1
Cs2HgSmBr6,1
Cs2HgEuF6,1
Cs2HgEuCl6,1
Cs2HgEuBr6,1
Cs2HgGdF6,1
Cs2HgGdCl6,1
Cs2HgGdBr6,1
Cs2HgTbF6,1
Cs2HgTbCl6,1
Cs2HgTbBr6,1
Cs2HgDyF6,1
Cs2HgDyCl6,1
Cs2HgDyBr6,1
Cs2HgHoF6,1
Cs2HgHoCl6,1
Cs2HgHoBr6,1
Cs2HgErF6,1
Cs2HgErCl6,1
Cs2HgErBr6,1
Cs2HgTmF6,1
Cs2HgTmCl6,1
Cs2HgTmBr6,1
Cs2HgYbF6,1
Cs2HgYbCl6,1
Cs2HgYbBr6,1
Cs2HgLuF6,1
Cs2HgLuCl6,1
Cs2HgLuBr6,1
Cs2HgUF6,1
Cs2HgUCl6,1
Cs2HgUBr6,1
Cs2TlBF6,1
Cs2TlBCl6,1
Cs2TlBBr6,1
Cs2TlNF6,1
Cs2TlNCl6,1
Cs2TlNBr6,1
Cs2TlAlF6,1
Cs2TlAlCl6,1
Cs2TlAlBr6,1
Cs2TlAlI6,1
Cs2TlPF6,1
Cs2TlPCl6,1
Cs2TlPBr6,1
Cs2TlScF6,1
Cs2TlScCl6,1
Cs2TlScBr6,1
Cs2TlTiF6,1
Cs2TlTiCl6,1
Cs2TlTiBr6,1
Cs2TlTiI6,1
Cs2TlVF6,1
Cs2TlVCl6,1
Cs2TlVBr6,1
Cs2TlVI6,1
Cs2TlCrF6,1
Cs2TlCrCl6,1
Cs2TlCrBr6,1
Cs2TlCrI6,1
Cs2TlMnF6,1
Cs2TlMnCl6,1
Cs2TlMnBr6,1
Cs2TlMnI6,1
Cs2TlFeF6,1
Cs2TlFeCl6,1
Cs2TlFeBr6,1
Cs2TlFeI6,1
Cs2TlCoF6,1
Cs2TlCoCl6,1
Cs2TlCoBr6,1
Cs2TlCoI6,1
Cs2TlNiF6,1
Cs2TlNiCl6,1
Cs2TlNiBr6,1
Cs2TlNiI6,1
Cs2TlCuF6,1
Cs2TlCuCl6,1
Cs2TlCuBr6,1
Cs2TlCuI6,1
Cs2TlGaF6,1
Cs2TlGaCl6,1
Cs2TlGaBr6,1
Cs2TlGaI6,1
Cs2TlAsF6,1
Cs2TlAsCl6,1
Cs2TlAsBr6,1
Cs2TlAsI6,1
Cs2TlYF6,1
Cs2TlYCl6,1
Cs2TlYBr6,1
Cs2TlNbF6,1
Cs2TlNbCl6,1
Cs2TlNbBr6,1
Cs2TlMoF6,1
Cs2TlMoCl6,1
Cs2TlMoBr6,1
Cs2TlMoI6,1
Cs2TlRuF6,1
Cs2TlRuCl6,1
Cs2TlRuBr6,1
Cs2TlRuI6,1
Cs2TlRhF6,1
Cs2TlRhCl6,1
Cs2TlRhBr6,1
Cs2TlRhI6,1
Cs2TlPdF6,1
Cs2TlPdCl6,1
Cs2TlPdBr6,1
Cs2TlAgF6,1
Cs2TlAgCl6,1
Cs2TlAgBr6,1
Cs2TlInF6,1
Cs2TlInCl6,1
Cs2TlInBr6,1
Cs2TlSbF6,1
Cs2TlSbCl6,1
Cs2TlSbBr6,1
Cs2TlTaF6,1
Cs2TlTaCl6,1
Cs2TlTaBr6,1
Cs2TlIrF6,1
Cs2TlIrCl6,1
Cs2TlIrBr6,1
Cs2TlIrI6,1
Cs2TlAuF6,1
Cs2TlAuCl6,1
Cs2TlAuBr6,1
Cs2TlBiF6,1
Cs2TlBiCl6,1
Cs2TlLaF6,1
Cs2TlLaCl6,1
Cs2TlCeF6,1
Cs2TlCeCl6,1
Cs2TlPrF6,1
Cs2TlPrCl6,1
Cs2TlNdF6,1
Cs2TlNdCl6,1
Cs2TlPmF6,1
Cs2TlPmCl6,1
Cs2TlSmF6,1
Cs2TlSmCl6,1
Cs2TlSmBr6,1
Cs2TlEuF6,1
Cs2TlEuCl6,1
Cs2TlEuBr6,1
Cs2TlGdF6,1
Cs2TlGdCl6,1
Cs2TlGdBr6,1
Cs2TlTbF6,1
Cs2TlTbCl6,1
Cs2TlTbBr6,1
Cs2TlDyF6,1
Cs2TlDyCl6,1
Cs2TlDyBr6,1
Cs2TlHoF6,1
Cs2TlHoCl6,1
Cs2TlHoBr6,1
Cs2TlErF6,1
Cs2TlErCl6,1
Cs2TlErBr6,1
Cs2TlTmF6,1
Cs2TlTmCl6,1
Cs2TlTmBr6,1
Cs2TlYbF6,1
Cs2TlYbCl6,1
Cs2TlYbBr6,1
Cs2TlLuF6,1
Cs2TlLuCl6,1
Cs2TlLuBr6,1
Cs2TlUF6,1
Cs2TlUCl6,1
Tl2LiAlF6,1
Tl2LiPF6,1
Tl2LiScF6,1
Tl2LiTiF6,1
Tl2LiVF6,1
Tl2LiCrF6,1
Tl2LiMnF6,1
Tl2LiFeF6,1
Tl2LiCoF6,1
Tl2LiNiF6,1
Tl2LiCuF6,1
Tl2LiGaF6,1
Tl2LiAsF6,1
Tl2LiYF6,1
Tl2LiNbF6,1
Tl2LiMoF6,1
Tl2LiRuF6,1
Tl2LiRhF6,1
Tl2LiPdF6,1
Tl2LiPdCl6,1
Tl2LiAgF6,1
Tl2LiAgCl6,1
Tl2LiInF6,1
Tl2LiSbF6,1
Tl2LiTaF6,1
Tl2LiIrF6,1
Tl2LiAuF6,1
Tl2LiAuCl6,1
Tl2LiBiF6,1
Tl2LiBiBr6,1
Tl2LiLaF6,1
Tl2LiLaCl6,1
Tl2LiLaBr6,1
Tl2LiCeF6,1
Tl2LiCeBr6,1
Tl2LiPrF6,1
Tl2LiPrBr6,1
Tl2LiNdF6,1
Tl2LiNdBr6,1
Tl2LiSmF6,1
Tl2LiSmBr6,1
Tl2LiEuF6,1
Tl2LiGdF6,1
Tl2LiTbF6,1
Tl2LiDyF6,1
Tl2LiHoF6,1
Tl2LiErF6,1
Tl2LiTmF6,1
Tl2LiYbF6,1
Tl2LiLuF6,1
Tl2LiUF6,1
Tl2LiUBr6,1
Tl2NaBF6,1
Tl2NaNF6,1
Tl2NaAlF6,1
Tl2NaPF6,1
Tl2NaScF6,1
Tl2NaScCl6,1
Tl2NaScBr6,1
Tl2NaTiF6,1
Tl2NaTiCl6,1
Tl2NaVF6,1
Tl2NaVCl6,1
Tl2NaCrF6,1
Tl2NaCrCl6,1
Tl2NaMnF6,1
Tl2NaMnCl6,1
Tl2NaFeF6,1
Tl2NaFeCl6,1
Tl2NaCoF6,1
Tl2NaCoCl6,1
Tl2NaNiF6,1
Tl2NaNiCl6,1
Tl2NaCuF6,1
Tl2NaCuCl6,1
Tl2NaGaF6,1
Tl2NaGaCl6,1
Tl2NaAsF6,1
Tl2NaAsCl6,1
Tl2NaYF6,1
Tl2NaYCl6,1
Tl2NaYBr6,1
Tl2NaNbF6,1
Tl2NaNbCl6,1
Tl2NaNbBr6,1
Tl2NaMoF6,1
Tl2NaMoCl6,1
Tl2NaMoBr6,1
Tl2NaRuF6,1
Tl2NaRuCl6,1
Tl2NaRhF6,1
Tl2NaRhCl6,1
Tl2NaPdF6,1
Tl2NaPdCl6,1
Tl2NaPdBr6,1
Tl2NaAgF6,1
Tl2NaAgCl6,1
Tl2NaAgBr6,1
Tl2NaInF6,1
Tl2NaInCl6,1
Tl2NaInBr6,1
Tl2NaSbF6,1
Tl2NaSbCl6,1
Tl2NaSbBr6,1
Tl2NaTaF6,1
Tl2NaTaCl6,1
Tl2NaTaBr6,1
Tl2NaIrF6,1
Tl2NaIrCl6,1
Tl2NaIrBr6,1
Tl2NaAuF6,1
Tl2NaAuCl6,1
Tl2NaAuBr6,1
Tl2NaBiF6,1
Tl2NaBiCl6,1
Tl2NaLaF6,1
Tl2NaLaCl6,1
Tl2NaCeF6,1
Tl2NaCeCl6,1
Tl2NaPrF6,1
Tl2NaPrCl6,1
Tl2NaPrBr6,1
Tl2NaNdF6,1
Tl2NaNdCl6,1
Tl2NaNdBr6,1
Tl2NaPmBr6,1
Tl2NaSmF6,1
Tl2NaSmCl6,1
Tl2NaSmBr6,1
Tl2NaEuF6,1
Tl2NaEuCl6,1
Tl2NaEuBr6,1
Tl2NaGdF6,1
Tl2NaGdCl6,1
Tl2NaGdBr6,1
Tl2NaTbF6,1
Tl2NaTbCl6,1
Tl2NaTbBr6,1
Tl2NaDyF6,1
Tl2NaDyCl6,1
Tl2NaDyBr6,1
Tl2NaHoF6,1
Tl2NaHoCl6,1
Tl2NaHoBr6,1
Tl2NaErF6,1
Tl2NaErCl6,1
Tl2NaErBr6,1
Tl2NaTmF6,1
Tl2NaTmCl6,1
Tl2NaTmBr6,1
Tl2NaYbF6,1
Tl2NaYbCl6,1
Tl2NaYbBr6,1
Tl2NaLuF6,1
Tl2NaLuCl6,1
Tl2NaLuBr6,1
Tl2NaUF6,1
Tl2NaUCl6,1
Tl2KBF6,1
Tl2KBCl6,1
Tl2KNF6,1
Tl2KNCl6,1
Tl2KAlF6,1
Tl2KAlCl6,1
Tl2KAlBr6,1
Tl2KPF6,1
Tl2KPCl6,1
Tl2KPBr6,1
Tl2KScF6,1
Tl2KScCl6,1
Tl2KTiF6,1
Tl2KTiCl6,1
Tl2KVF6,1
Tl2KVCl6,1
Tl2KVBr6,1
Tl2KCrF6,1
Tl2KCrCl6,1
Tl2KCrBr6,1
Tl2KMnF6,1
Tl2KMnCl6,1
Tl2KMnBr6,1
Tl2KFeF6,1
Tl2KFeCl6,1
Tl2KFeBr6,1
Tl2KCoF6,1
Tl2KCoCl6,1
Tl2KCoBr6,1
Tl2KNiF6,1
Tl2KNiCl6,1
Tl2KNiBr6,1
Tl2KCuF6,1
Tl2KCuCl6,1
Tl2KCuBr6,1
Tl2KGaF6,1
Tl2KGaCl6,1
Tl2KGaBr6,1
Tl2KAsF6,1
Tl2KAsCl6,1
Tl2KAsBr6,1
Tl2KYF6,1
Tl2KNbF6,1
Tl2KNbCl6,1
Tl2KMoF6,1
Tl2KMoCl6,1
Tl2KRuF6,1
Tl2KRuCl6,1
Tl2KRhF6,1
Tl2KRhCl6,1
Tl2KPdF6,1
Tl2KAgF6,1
Tl2KAgCl6,1
Tl2KInF6,1
Tl2KInCl6,1
Tl2KSbF6,1
Tl2KTaF6,1
Tl2KTaCl6,1
Tl2KIrF6,1
Tl2KIrCl6,1
Tl2KAuF6,1
Tl2KPrF6,1
Tl2KNdF6,1
Tl2KSmF6,1
Tl2KEuF6,1
Tl2KGdF6,1
Tl2KTbF6,1
Tl2KDyF6,1
Tl2KHoF6,1
Tl2KErF6,1
Tl2KTmF6,1
Tl2KYbF6,1
Tl2KLuF6,1
Tl2RbBF6,1
Tl2RbBCl6,1
Tl2RbBBr6,1
Tl2RbNF6,1
Tl2RbNCl6,1
Tl2RbAlF6,1
Tl2RbAlCl6,1
Tl2RbPF6,1
Tl2RbPCl6,1
Tl2RbPBr6,1
Tl2RbScF6,1
Tl2RbTiF6,1
Tl2RbVF6,1
Tl2RbVCl6,1
Tl2RbCrF6,1
Tl2RbCrCl6,1
Tl2RbMnF6,1
Tl2RbMnCl6,1
Tl2RbFeF6,1
Tl2RbFeCl6,1
Tl2RbCoF6,1
Tl2RbCoCl6,1
Tl2RbNiF6,1
Tl2RbNiCl6,1
Tl2RbCuF6,1
Tl2RbCuCl6,1
Tl2RbGaF6,1
Tl2RbGaCl6,1
Tl2RbAsF6,1
Tl2RbAsCl6,1
Tl2RbNbF6,1
Tl2RbMoF6,1
Tl2RbRuF6,1
Tl2RbRhF6,1
Tl2RbPdF6,1
Tl2RbAgF6,1
Tl2RbInF6,1
Tl2RbSbF6,1
Tl2RbTaF6,1
Tl2RbIrF6,1
Tl2RbAuF6,1
Tl2RbTmF6,1
Tl2RbYbF6,1
Tl2RbLuF6,1
Tl2CsBF6,1
Tl2CsBCl6,1
Tl2CsBBr6,1
Tl2CsNF6,1
Tl2CsNCl6,1
Tl2CsNBr6,1
Tl2CsAlF6,1
Tl2CsPF6,1
Tl2CsPCl6,1
Tl2CsTiF6,1
Tl2CsVF6,1
Tl2CsCrF6,1
Tl2CsMnF6,1
Tl2CsFeF6,1
Tl2CsCoF6,1
Tl2CsNiF6,1
Tl2CsCuF6,1
Tl2CsGaF6,1
Tl2CsAsF6,1
Tl2CsNbF6,1
Tl2CsMoF6,1
Tl2CsRuF6,1
Tl2CsRhF6,1
Tl2CsIrF6,1
Li2BeMgF6,2
Li2BeScF6,2
Li2BeTiF6,2
Li2BeVF6,2
Li2BeCrF6,2
Li2BeMnF6,2
Li2BeFeF6,2
Li2BeCoF6,2
Li2BeCuF6,2
Li2BeZnF6,2
Li2BeGeF6,2
Li2BeNbF6,2
Li2BePdF6,2
Li2BeAgF6,2
Na2BeMgF6,2
Na2BeCaF6,2
Na2BeScF6,2
Na2BeTiF6,2
Na2BeVF6,2
Na2BeCrF6,2
Na2BeMnF6,2
Na2BeFeF6,2
Na2BeCoF6,2
Na2BeNiF6,2
Na2BeCuF6,2
Na2BeZnF6,2
Na2BeGeF6,2
Na2BeSrF6,2
Na2BeYF6,2
Na2BeNbF6,2
Na2BePdF6,2
Na2BeAgF6,2
Na2BeCdF6,2
Na2BeInF6,2
Na2BeSnF6,2
Na2BeBaF6,2
Na2BePtF6,2
Na2BeHgF6,2
Na2BePbF6,2
Na2BeLaF6,2
Na2BeCeF6,2
Na2BePrF6,2
Na2BeSmF6,2
Na2BeEuF6,2
Na2BeDyF6,2
Na2BeTmF6,2
Na2BeYbF6,2
Na2MgCaF6,2
Na2MgScF6,2
Na2MgTiF6,2
Na2MgVF6,2
Na2MgCrF6,2
Na2MgMnF6,2
Na2MgFeF6,2
Na2MgCoF6,2
Na2MgNiF6,2
Na2MgCuF6,2
Na2MgZnF6,2
Na2MgGeF6,2
Na2MgYF6,2
Na2MgNbF6,2
Na2MgPdF6,2
Na2MgAgF6,2
Na2MgCdF6,2
Na2MgInF6,2
Na2MgSnF6,2
Na2MgPtF6,2
Na2MgHgF6,2
Na2MgDyF6,2
Na2MgTmF6,2
Na2MgYbF6,2
Na2CaTiF6,2
Na2CaVF6,2
Na2CaCrF6,2
Na2CaMnF6,2
Na2CaFeF6,2
Na2CaCoF6,2
Na2CaNiF6,2
Na2CaCuF6,2
Na2CaZnF6,2
Na2CaGeF6,2
Na2CaPdF6,2
Na2ScTiF6,2
Na2ScVF6,2
Na2ScCrF6,2
Na2ScMnF6,2
Na2ScFeF6,2
Na2ScCoF6,2
Na2ScNiF6,2
Na2ScCuF6,2
Na2ScZnF6,2
Na2ScGeF6,2
Na2ScNbF6,2
Na2ScPdF6,2
Na2ScAgF6,2
Na2TiVF6,2
Na2TiCrF6,2
Na2TiMnF6,2
Na2TiFeF6,2
Na2TiCoF6,2
Na2TiNiF6,2
Na2TiCuF6,2
Na2TiZnF6,2
Na2TiGeF6,2
Na2TiNbF6,2
Na2TiPdF6,2
Na2TiAgF6,2
Na2TiCdF6,2
Na2TiInF6,2
Na2TiSnF6,2
Na2TiPtF6,2
Na2TiYbF6,2
Na2VCrF6,2
Na2VMnF6,2
Na2VFeF6,2
Na2VCoF6,2
Na2VNiF6,2
Na2VCuF6,2
Na2VZnF6,2
Na2VGeF6,2
Na2VNbF6,2
Na2VPdF6,2
Na2VAgF6,2
Na2VCdF6,2
Na2VInF6,2
Na2VSnF6,2
Na2VPtF6,2
Na2VHgF6,2
Na2VDyF6,2
Na2VTmF6,2
Na2VYbF6,2
Na2CrMnF6,2
Na2CrFeF6,2
Na2CrCoF6,2
Na2CrNiF6,2
Na2CrCuF6,2
Na2CrZnF6,2
Na2CrGeF6,2
Na2CrNbF6,2
Na2CrPdF6,2
Na2CrAgF6,2
Na2CrCdF6,2
Na2CrInF6,2
Na2CrSnF6,2
Na2CrPtF6,2
Na2CrHgF6,2
Na2CrDyF6,2
Na2CrTmF6,2
Na2CrYbF6,2
Na2MnFeF6,2
Na2MnCoF6,2
Na2MnNiF6,2
Na2MnCuF6,2
Na2MnZnF6,2
Na2MnGeF6,2
Na2MnNbF6,2
Na2MnPdF6,2
Na2MnAgF6,2
Na2MnCdF6,2
Na2MnInF6,2
Na2MnSnF6,2
Na2MnPtF6,2
Na2MnHgF6,2
Na2MnTmF6,2
Na2MnYbF6,2
Na2FeCoF6,2
Na2FeNiF6,2
Na2FeCuF6,2
Na2FeZnF6,2
Na2FeGeF6,2
Na2FeNbF6,2
Na2FePdF6,2
Na2FeAgF6,2
Na2FeCdF6,2
Na2FeInF6,2
Na2FeSnF6,2
Na2FePtF6,2
Na2FeHgF6,2
Na2FeDyF6,2
Na2FeTmF6,2
Na2FeYbF6,2
Na2CoNiF6,2
Na2CoCuF6,2
Na2CoZnF6,2
Na2CoGeF6,2
Na2CoYF6,2
Na2CoNbF6,2
Na2CoPdF6,2
Na2CoAgF6,2
Na2CoCdF6,2
Na2CoInF6,2
Na2CoSnF6,2
Na2CoPtF6,2
Na2CoHgF6,2
Na2CoDyF6,2
Na2CoTmF6,2
Na2CoYbF6,2
Na2NiCuF6,2
Na2NiZnF6,2
Na2NiGeF6,2
Na2NiSrF6,2
Na2NiYF6,2
Na2NiNbF6,2
Na2NiPdF6,2
Na2NiAgF6,2
Na2NiCdF6,2
Na2NiInF6,2
Na2NiSnF6,2
Na2NiPtF6,2
Na2NiHgF6,2
Na2NiPbF6,2
Na2NiEuF6,2
Na2NiDyF6,2
Na2NiTmF6,2
Na2NiYbF6,2
Na2CuZnF6,2
Na2CuGeF6,2
Na2CuYF6,2
Na2CuNbF6,2
Na2CuPdF6,2
Na2CuAgF6,2
Na2CuCdF6,2
Na2CuInF6,2
Na2CuSnF6,2
Na2CuPtF6,2
Na2CuHgF6,2
Na2CuDyF6,2
Na2CuTmF6,2
Na2CuYbF6,2
Na2ZnGeF6,2
Na2ZnYF6,2
Na2ZnNbF6,2
Na2ZnPdF6,2
Na2ZnAgF6,2
Na2ZnCdF6,2
Na2ZnInF6,2
Na2ZnSnF6,2
Na2ZnPtF6,2
Na2ZnHgF6,2
Na2ZnDyF6,2
Na2ZnTmF6,2
Na2ZnYbF6,2
Na2GeYF6,2
Na2GeNbF6,2
Na2GePdF6,2
Na2GeAgF6,2
Na2GeCdF6,2
Na2GeInF6,2
Na2GeSnF6,2
Na2GePtF6,2
Na2GeHgF6,2
Na2GeDyF6,2
Na2GeTmF6,2
Na2GeYbF6,2
Na2NbPdF6,2
Na2NbAgF6,2
Na2PdAgF6,2
Na2PdCdF6,2
Na2PdInF6,2
Na2PdPtF6,2
K2BeMgF6,2
K2BeCaF6,2
K2BeScF6,2
K2BeTiF6,2
K2BeVF6,2
K2BeCrF6,2
K2BeMnF6,2
K2BeFeF6,2
K2BeCoF6,2
K2BeNiF6,2
K2BeCuF6,2
K2BeZnF6,2
K2BeGeF6,2
K2BeSrF6,2
K2BeSrCl6,2
K2BeYF6,2
K2BeYCl6,2
K2BeNbF6,2
K2BePdF6,2
K2BeAgF6,2
K2BeCdF6,2
K2BeInF6,2
K2BeSnF6,2
K2BeBaF6,2
K2BeBaCl6,2
K2BePtF6,2
K2BeHgF6,2
K2BePbF6,2
K2BePbCl6,2
K2BeLaF6,2
K2BeLaCl6,2
K2BeCeF6,2
K2BeCeCl6,2
K2BePrF6,2
K2BePrCl6,2
K2BeSmF6,2
K2BeSmCl6,2
K2BeEuF6,2
K2BeEuCl6,2
K2BeDyF6,2
K2BeTmF6,2
K2BeYbF6,2
K2MgCaF6,2
K2MgCaCl6,2
K2MgScF6,2
K2MgScCl6,2
K2MgTiF6,2
K2MgTiCl6,2
K2MgVF6,2
K2MgCrF6,2
K2MgCrCl6,2
K2MgMnF6,2
K2MgMnCl6,2
K2MgFeF6,2
K2MgCoF6,2
K2MgNiF6,2
K2MgCuF6,2
K2MgGeF6,2
K2MgSrF6,2
K2MgSrCl6,2
K2MgYF6,2
K2MgYCl6,2
K2MgNbF6,2
K2MgNbCl6,2
K2MgPdF6,2
K2MgPdCl6,2
K2MgAgF6,2
K2MgAgCl6,2
K2MgCdCl6,2
K2MgInF6,2
K2MgInCl6,2
K2MgSnF6,2
K2MgSnCl6,2
K2MgBaF6,2
K2MgBaCl6,2
K2MgPtF6,2
K2MgPtCl6,2
K2MgHgF6,2
K2MgHgCl6,2
K2MgPbF6,2
K2MgPbCl6,2
K2MgLaF6,2
K2MgLaCl6,2
K2MgCeF6,2
K2MgCeCl6,2
K2MgPrF6,2
K2MgPrCl6,2
K2MgSmF6,2
K2MgSmCl6,2
K2MgEuF6,2
K2MgEuCl6,2
K2MgDyF6,2
K2MgDyCl6,2
K2MgTmF6,2
K2MgTmCl6,2
K2MgYbF6,2
K2MgYbCl6,2
K2CaScF6,2
K2CaScCl6,2
K2CaTiF6,2
K2CaTiCl6,2
K2CaVF6,2
K2CaVCl6,2
K2CaCrF6,2
K2CaCrCl6,2
K2CaMnF6,2
K2CaMnCl6,2
K2CaFeF6,2
K2CaFeCl6,2
K2CaCoF6,2
K2CaCoCl6,2
K2CaNiF6,2
K2CaNiCl6,2
K2CaCuF6,2
K2CaCuCl6,2
K2CaZnF6,2
K2CaZnCl6,2
K2CaGeF6,2
K2CaGeCl6,2
K2CaSrF6,2
K2CaYF6,2
K2CaNbF6,2
K2CaNbCl6,2
K2CaPdF6,2
K2CaPdCl6,2
K2CaAgF6,2
K2CaAgCl6,2
K2CaCdF6,2
K2CaCdCl6,2
K2CaInF6,2
K2CaInCl6,2
K2CaSnF6,2
K2CaSnCl6,2
K2CaPtF6,2
K2CaPtCl6,2
K2CaHgF6,2
K2CaHgCl6,2
K2CaPbF6,2
