B_Density,C_dipole Polarizability,C_atomic Radius,C_number,A_number of s+p Electrons,C_number of s+p Electrons,A-C_Density,(A+B+C)-X_dipole Polarizability,(A+B+C)-X_atomic Radius,(A+B+C)-X_number of Valence Electrons,A-C_number,A-B_Period,A-C_Electronegativity,A-C_number of s+p Electrons,A-C_number of d Electrons,(A+B+C)-X_number of d Electrons,A-C_Mulliken EN,target
11.9,55.0,1.6,47.0,2.0,1.0,8.776,661.9599999999999,4.9,26.0,9.0,2.0,0.29,1.0,10.0,20.0,0.3999999999999994,0
11.9,50.0,1.3,31.0,2.0,3.0,4.186,591.8,1.6000000000000003,34.0,7.0,2.0,0.1700000000000001,1.0,0.0,10.0,1.6399999999999997,0
11.9,65.0,1.55,49.0,2.0,3.0,5.585999999999999,568.4,0.9500000000000012,34.0,11.0,2.0,0.1400000000000001,1.0,10.0,20.0,1.7399999999999998,0
6.11,33.91,1.5,80.0,2.0,2.0,11.776,677.8699999999999,4.25,23.0,42.0,4.0,0.3600000000000001,0.0,10.0,13.0,0.0700000000000002,0
4.47,55.0,1.6,47.0,2.0,1.0,8.776,670.4,0.9000000000000012,26.0,9.0,3.0,0.29,1.0,10.0,11.0,0.3999999999999994,0
4.47,33.91,1.5,80.0,2.0,2.0,11.776,752.8699999999999,4.7,25.0,42.0,3.0,0.3600000000000001,0.0,10.0,11.0,0.0700000000000002,0
10.5,30.0,1.15,33.0,2.0,5.0,4.712,390.785,2.6500000000000004,24.0,27.0,1.0,0.2200000000000002,3.0,0.0,10.0,0.7199999999999998,0
8.96,87.0,1.45,42.0,2.0,1.0,9.132,439.285,2.7,23.0,36.0,0.0,0.2000000000000001,1.0,5.0,15.0,2.12,0
7.44,55.0,1.6,47.0,2.0,1.0,9.432,428.785,2.9000000000000004,22.0,41.0,0.0,0.03,1.0,10.0,15.0,1.5799999999999992,0
7.44,46.5,1.35,29.0,2.0,1.0,7.892000000000001,420.285,2.6500000000000004,22.0,23.0,0.0,0.06,1.0,10.0,15.0,1.5399999999999991,0
2.99,46.5,1.35,29.0,2.0,1.0,7.892000000000001,449.285,2.85,26.0,23.0,0.0,0.06,1.0,10.0,11.0,1.5399999999999991,0
10.5,87.0,1.45,42.0,2.0,1.0,8.258,444.96,3.65,23.0,20.0,1.0,0.3,1.0,5.0,15.0,1.8000000000000005,0
10.5,26.14,1.4,46.0,2.0,0.0,10.058,384.1,3.6,19.0,24.0,1.0,0.3400000000000001,2.0,10.0,20.0,1.25,0
10.5,43.0,1.45,51.0,2.0,5.0,4.748,335.79999999999995,0.6500000000000004,24.0,29.0,1.0,0.1899999999999997,3.0,10.0,20.0,0.8500000000000005,0
8.86,55.0,1.6,47.0,2.0,1.0,8.558,412.96,3.5500000000000007,20.0,25.0,2.0,0.0699999999999998,1.0,10.0,17.0,1.2599999999999998,0
7.15,33.91,1.5,80.0,2.0,2.0,11.558,419.87,3.5,22.0,58.0,2.0,0.1399999999999999,0.0,10.0,15.0,0.79,0
7.31,33.91,1.5,80.0,2.0,2.0,11.558,401.87,3.65,25.0,58.0,1.0,0.1399999999999999,0.0,10.0,20.0,0.79,0
0.534,57.8,1.25,13.0,2.0,3.0,0.7580000000000002,524.8725,3.3,36.0,9.0,4.0,0.25,1.0,0.0,0.0,2.47,0
0.534,30.0,1.15,33.0,2.0,5.0,3.838,497.0725000000001,3.1999999999999997,34.0,11.0,4.0,0.32,3.0,0.0,0.0,0.4000000000000003,0
0.534,48.0,1.6,83.0,2.0,5.0,7.868,340.11250000000007,1.7499999999999982,34.0,61.0,4.0,0.1599999999999999,3.0,10.0,50.0,1.0099999999999998,0
0.534,205.0,1.85,58.0,2.0,2.0,4.827999999999999,606.9125,0.9000000000000004,36.0,36.0,4.0,0.74,0.0,1.0,1.0,2.6,0
0.534,150.0,1.75,68.0,2.0,2.0,7.128,551.9125,0.7999999999999998,36.0,46.0,4.0,0.6200000000000001,0.0,0.0,0.0,2.6,0
0.534,137.0,1.75,71.0,2.0,2.0,7.898,538.9125,0.7999999999999998,36.0,49.0,4.0,0.5900000000000001,0.0,1.0,1.0,2.6,0
0.534,26.14,1.4,46.0,2.0,0.0,10.058,493.2125,3.4499999999999997,29.0,24.0,4.0,0.3400000000000001,2.0,10.0,10.0,1.25,0
0.534,216.0,1.85,59.0,2.0,2.0,4.827999999999999,617.9125,0.9000000000000004,36.0,37.0,4.0,0.7300000000000002,0.0,0.0,0.0,2.6,0
0.534,170.0,1.75,65.0,2.0,2.0,6.288,571.9125,0.7999999999999998,36.0,43.0,4.0,0.6600000000000001,0.0,0.0,0.0,2.6,0
0.534,50.0,1.9,81.0,2.0,3.0,9.958,451.9125,0.9499999999999992,36.0,59.0,4.0,0.1799999999999999,1.0,10.0,10.0,2.5,0
7.44,55.0,1.6,47.0,2.0,1.0,8.558,425.96,3.6,22.0,25.0,2.0,0.0699999999999998,1.0,10.0,15.0,1.2599999999999998,0
2.99,55.0,1.6,47.0,2.0,1.0,8.558,454.96,3.8000000000000007,26.0,25.0,2.0,0.0699999999999998,1.0,10.0,11.0,1.2599999999999998,0
2.99,46.5,1.35,29.0,2.0,1.0,7.018000000000001,381.3,0.5500000000000007,26.0,7.0,2.0,0.0399999999999998,1.0,10.0,11.0,1.2199999999999998,0
2.99,46.5,1.35,29.0,2.0,1.0,7.018000000000001,446.46,3.5500000000000007,26.0,7.0,2.0,0.0399999999999998,1.0,10.0,11.0,1.2199999999999998,0
2.99,33.91,1.5,80.0,2.0,2.0,11.558,433.87,3.7,25.0,58.0,2.0,0.1399999999999999,0.0,10.0,11.0,0.79,0
11.9,50.0,1.3,31.0,2.0,3.0,3.968,402.96,3.8,34.0,9.0,0.0,0.05,1.0,0.0,10.0,2.5,0
10.5,48.0,1.6,83.0,2.0,5.0,6.75,720.16,4.9,24.0,9.0,5.0,0.3800000000000001,3.0,10.0,20.0,0.0100000000000006,1
10.5,87.0,1.45,42.0,2.0,1.0,7.139999999999999,694.0,1.7500000000000009,23.0,32.0,5.0,0.5200000000000002,1.0,5.0,15.0,0.7799999999999998,0
10.5,43.0,1.45,51.0,2.0,5.0,3.63,611.6,0.8500000000000014,24.0,23.0,5.0,0.4099999999999999,3.0,10.0,20.0,0.1699999999999999,0
10.5,43.0,1.45,51.0,2.0,5.0,3.63,650.0,1.7500000000000009,24.0,23.0,5.0,0.4099999999999999,3.0,10.0,20.0,0.1699999999999999,1
6.77,55.0,1.6,47.0,2.0,1.0,7.439999999999999,773.6,1.2500000000000009,26.0,27.0,4.0,0.29,1.0,10.0,11.0,0.2399999999999993,0
6.77,55.0,1.6,47.0,2.0,1.0,7.439999999999999,877.16,5.15,26.0,27.0,4.0,0.29,1.0,10.0,11.0,0.2399999999999993,0
8.86,55.0,1.6,47.0,2.0,1.0,7.439999999999999,727.16,4.65,20.0,27.0,6.0,0.29,1.0,10.0,17.0,0.2399999999999993,1
8.96,36.0,1.35,79.0,2.0,1.0,16.240000000000002,634.5,1.4000000000000004,18.0,5.0,6.0,0.9000000000000001,1.0,10.0,20.0,1.09,0
8.96,87.0,1.45,42.0,2.0,1.0,7.139999999999999,647.1,0.6000000000000014,23.0,32.0,6.0,0.5200000000000002,1.0,5.0,15.0,0.7799999999999998,0
8.96,43.0,1.45,51.0,2.0,5.0,3.63,603.1,0.6000000000000014,24.0,23.0,6.0,0.4099999999999999,3.0,10.0,20.0,0.1699999999999999,0
8.96,43.0,1.45,51.0,2.0,5.0,3.63,531.7,0.8999999999999977,24.0,23.0,6.0,0.4099999999999999,3.0,10.0,40.0,0.1699999999999999,0
13.5,30.0,1.15,33.0,2.0,5.0,2.72,506.11,1.049999999999999,23.0,41.0,4.0,0.5400000000000003,3.0,0.0,50.0,0.6200000000000001,0
13.5,36.0,1.35,79.0,2.0,1.0,16.240000000000002,583.51,0.6500000000000012,17.0,5.0,4.0,0.9000000000000001,1.0,10.0,20.0,1.09,0
13.5,54.0,1.35,77.0,2.0,2.0,19.540000000000003,705.0699999999999,4.550000000000001,19.0,3.0,4.0,0.5600000000000003,0.0,7.0,17.0,0.7200000000000006,0
0.534,48.0,1.6,83.0,2.0,5.0,6.75,654.3125000000001,0.6499999999999986,34.0,9.0,8.0,0.3800000000000001,3.0,10.0,50.0,0.0100000000000006,0
0.534,205.0,1.85,58.0,2.0,2.0,3.71,921.1125,2.0,36.0,16.0,8.0,0.5199999999999998,0.0,1.0,1.0,1.5799999999999996,0
0.534,55.0,1.35,27.0,2.0,2.0,5.799999999999999,836.2725,4.5,30.0,47.0,8.0,0.24,0.0,7.0,7.0,0.3799999999999999,1
0.534,163.0,1.75,66.0,2.0,2.0,5.49,879.1125000000001,1.9000000000000004,36.0,8.0,8.0,0.4199999999999999,0.0,0.0,0.0,1.5799999999999996,1
0.534,184.0,1.85,63.0,2.0,2.0,2.18,900.1125000000001,2.0,36.0,11.0,8.0,0.4399999999999999,0.0,0.0,0.0,1.5799999999999996,1
0.534,50.0,1.3,31.0,2.0,3.0,2.85,831.2725,4.45,36.0,43.0,8.0,0.1700000000000001,1.0,0.0,0.0,1.4799999999999995,1
0.534,215.0,1.95,57.0,2.0,2.0,3.0900000000000003,931.1125,2.1,36.0,17.0,8.0,0.5399999999999998,0.0,1.0,1.0,1.5799999999999996,0
0.534,87.0,1.45,42.0,2.0,1.0,7.139999999999999,868.2725,4.6000000000000005,33.0,32.0,8.0,0.5200000000000002,1.0,5.0,5.0,0.7799999999999998,1
0.534,87.0,1.45,42.0,2.0,1.0,7.139999999999999,693.3125000000001,0.799999999999998,33.0,32.0,8.0,0.5200000000000002,1.0,5.0,55.0,0.7799999999999998,0
0.534,208.0,1.85,60.0,2.0,2.0,3.95,989.2725,5.0,36.0,14.0,8.0,0.5,0.0,0.0,0.0,1.5799999999999996,0
0.534,208.0,1.85,60.0,2.0,2.0,3.95,814.3125000000001,0.3999999999999986,36.0,14.0,8.0,0.5,0.0,0.0,60.0,1.5799999999999996,0
0.534,49.0,1.35,28.0,2.0,2.0,5.85,830.2725,4.5,29.0,46.0,8.0,0.27,0.0,8.0,8.0,0.2799999999999993,0
0.534,43.0,1.45,51.0,2.0,5.0,3.63,720.7125000000001,0.7000000000000011,34.0,23.0,8.0,0.4099999999999999,3.0,10.0,10.0,0.1699999999999999,0
0.534,162.0,1.8,39.0,2.0,2.0,1.4099999999999997,768.3125000000001,0.4499999999999984,36.0,35.0,8.0,0.4199999999999999,0.0,1.0,59.0,1.4899999999999998,0
0.971,30.0,1.15,33.0,2.0,5.0,2.72,706.3,0.7500000000000009,34.0,41.0,7.0,0.5400000000000003,3.0,0.0,0.0,0.6200000000000001,1
0.971,36.0,1.35,79.0,2.0,1.0,16.240000000000002,750.6999999999999,1.85,28.0,5.0,7.0,0.9000000000000001,1.0,10.0,10.0,1.09,0
0.971,55.0,1.35,27.0,2.0,2.0,5.799999999999999,834.8599999999999,4.85,30.0,47.0,7.0,0.24,0.0,7.0,7.0,0.3799999999999999,1
0.971,158.0,1.8,64.0,2.0,2.0,4.84,872.6999999999999,2.3000000000000007,36.0,10.0,7.0,0.4399999999999999,0.0,1.0,1.0,1.5799999999999996,1
0.971,65.0,1.55,49.0,2.0,3.0,4.25,741.3,1.1500000000000012,36.0,25.0,7.0,0.1400000000000001,1.0,10.0,10.0,1.5799999999999996,0
0.971,49.0,1.35,28.0,2.0,2.0,5.85,828.8599999999999,4.85,29.0,46.0,7.0,0.27,0.0,8.0,8.0,0.2799999999999993,1
0.971,216.0,1.85,59.0,2.0,2.0,3.71,930.7,2.35,36.0,15.0,7.0,0.51,0.0,0.0,0.0,1.5799999999999996,0
0.971,216.0,1.85,59.0,2.0,2.0,3.71,995.86,5.35,36.0,15.0,7.0,0.51,0.0,0.0,0.0,1.5799999999999996,0
0.971,66.0,1.35,45.0,2.0,1.0,9.34,845.8599999999999,4.85,30.0,29.0,7.0,0.6399999999999999,1.0,8.0,8.0,0.3799999999999999,1
0.971,43.0,1.45,51.0,2.0,5.0,3.63,822.8599999999999,4.95,34.0,23.0,7.0,0.4099999999999999,3.0,10.0,10.0,0.1699999999999999,1
0.971,50.0,1.9,81.0,2.0,3.0,8.84,829.8599999999999,5.4,36.0,7.0,7.0,0.4000000000000001,1.0,10.0,10.0,1.4799999999999995,1
0.971,162.0,1.8,39.0,2.0,2.0,1.4099999999999997,766.9,0.0999999999999978,36.0,35.0,7.0,0.4199999999999999,0.0,1.0,59.0,1.4899999999999998,0
6.77,46.5,1.35,29.0,2.0,1.0,5.9,704.7,0.4999999999999982,26.0,45.0,4.0,0.26,1.0,10.0,50.0,0.1999999999999993,0
2.99,55.0,1.6,47.0,2.0,1.0,7.439999999999999,594.2,0.4999999999999982,26.0,27.0,6.0,0.29,1.0,10.0,49.0,0.2399999999999993,1
2.99,46.5,1.35,29.0,2.0,1.0,5.9,760.66,4.65,26.0,45.0,6.0,0.26,1.0,10.0,11.0,0.1999999999999993,0
2.99,33.91,1.5,80.0,2.0,2.0,10.44,573.11,0.5999999999999979,25.0,6.0,6.0,0.3600000000000001,0.0,10.0,49.0,0.2300000000000004,0
4.54,33.91,1.5,80.0,2.0,2.0,10.44,751.0699999999999,4.6,24.0,6.0,6.0,0.3600000000000001,0.0,10.0,12.0,0.2300000000000004,0
11.9,55.0,1.6,47.0,2.0,1.0,7.439999999999999,547.2,0.1999999999999993,26.0,27.0,4.0,0.29,1.0,10.0,40.0,0.2399999999999993,0
11.9,30.0,1.15,33.0,2.0,5.0,2.72,632.0,1.75,32.0,41.0,4.0,0.5400000000000003,3.0,0.0,10.0,0.6200000000000001,1
11.9,30.0,1.15,33.0,2.0,5.0,2.72,697.16,4.75,32.0,41.0,4.0,0.5400000000000003,3.0,0.0,10.0,0.6200000000000001,1
11.9,83.0,1.4,24.0,2.0,1.0,4.09,750.16,5.0,31.0,50.0,4.0,0.02,1.0,5.0,15.0,0.9599999999999996,1
11.9,46.5,1.35,29.0,2.0,1.0,5.9,648.5,1.9499999999999995,26.0,45.0,4.0,0.26,1.0,10.0,20.0,0.1999999999999993,0
11.9,46.5,1.35,29.0,2.0,1.0,5.9,713.66,4.949999999999999,26.0,45.0,4.0,0.26,1.0,10.0,20.0,0.1999999999999993,1
11.9,62.0,1.4,26.0,2.0,2.0,4.8100000000000005,729.16,5.0,29.0,48.0,4.0,0.1900000000000001,0.0,6.0,16.0,0.6200000000000001,0
11.9,50.0,1.3,31.0,2.0,3.0,2.85,542.2,0.4999999999999991,34.0,43.0,4.0,0.1700000000000001,1.0,0.0,50.0,1.4799999999999995,0
11.9,65.0,1.55,49.0,2.0,3.0,4.25,667.0,2.1500000000000004,34.0,25.0,4.0,0.1400000000000001,1.0,10.0,20.0,1.5799999999999996,1
11.9,54.0,1.35,77.0,2.0,2.0,19.540000000000003,721.16,4.949999999999999,28.0,3.0,4.0,0.5600000000000003,0.0,7.0,17.0,0.7200000000000006,0
11.9,49.0,1.35,28.0,2.0,2.0,5.85,716.16,4.949999999999999,27.0,46.0,4.0,0.27,0.0,8.0,18.0,0.2799999999999993,0
11.9,66.0,1.35,45.0,2.0,1.0,9.34,733.16,4.949999999999999,28.0,29.0,4.0,0.6399999999999999,1.0,8.0,18.0,0.3799999999999999,1
6.11,55.0,1.6,47.0,2.0,1.0,7.439999999999999,759.16,4.65,24.0,27.0,6.0,0.29,1.0,10.0,13.0,0.2399999999999993,0
6.11,46.5,1.35,29.0,2.0,1.0,5.9,750.66,4.4,24.0,45.0,6.0,0.26,1.0,10.0,13.0,0.1999999999999993,0
4.47,55.0,1.6,47.0,2.0,1.0,7.439999999999999,730.6,1.2000000000000002,26.0,27.0,5.0,0.29,1.0,10.0,11.0,0.2399999999999993,1
4.47,33.91,1.5,80.0,2.0,2.0,10.44,709.51,1.1000000000000003,25.0,6.0,5.0,0.3600000000000001,0.0,10.0,11.0,0.2300000000000004,0
4.47,65.0,1.55,49.0,2.0,3.0,4.25,740.6,1.1500000000000012,34.0,25.0,5.0,0.1400000000000001,1.0,10.0,11.0,1.5799999999999996,1
4.47,65.0,1.55,49.0,2.0,3.0,4.25,844.16,5.050000000000001,34.0,25.0,5.0,0.1400000000000001,1.0,10.0,11.0,1.5799999999999996,0
4.47,65.0,1.55,49.0,2.0,3.0,4.25,669.2,0.3499999999999978,34.0,25.0,5.0,0.1400000000000001,1.0,10.0,49.0,1.5799999999999996,0
