B_Density,C_dipole Polarizability,C_atomic Radius,C_number,A_number of s+p Electrons,C_number of s+p Electrons,A-C_Density,(A+B+C)-X_dipole Polarizability,(A+B+C)-X_atomic Radius,(A+B+C)-X_number of Valence Electrons,A-C_number,A-B_Period,A-C_Electronegativity,A-C_number of s+p Electrons,A-C_number of d Electrons,(A+B+C)-X_number of d Electrons,A-C_Mulliken EN,target
11.9,26.14,1.4,46.0,2.0,0.0,10.276,633.0999999999999,4.700000000000001,27.0,8.0,2.0,0.5600000000000003,2.0,10.0,20.0,0.3899999999999997,0
11.9,66.0,1.35,45.0,2.0,1.0,10.676,672.9599999999999,4.65,28.0,7.0,2.0,0.6399999999999999,1.0,8.0,18.0,0.54,1
11.9,72.0,1.3,44.0,2.0,1.0,10.676,678.9599999999999,4.6000000000000005,29.0,6.0,2.0,0.5600000000000003,1.0,7.0,17.0,0.3399999999999998,0
4.47,46.5,1.35,29.0,2.0,1.0,7.236000000000001,700.3,1.5500000000000007,26.0,9.0,3.0,0.26,1.0,10.0,11.0,0.3599999999999994,0
4.47,46.5,1.35,29.0,2.0,1.0,7.236000000000001,590.5,0.8499999999999979,26.0,9.0,3.0,0.26,1.0,10.0,49.0,0.3599999999999994,0
4.47,33.91,1.5,80.0,2.0,2.0,11.776,687.7099999999999,1.7000000000000002,25.0,42.0,3.0,0.3600000000000001,0.0,10.0,11.0,0.0700000000000002,0
4.47,65.0,1.55,49.0,2.0,3.0,5.585999999999999,783.9599999999999,4.75,34.0,11.0,3.0,0.1400000000000001,1.0,10.0,11.0,1.7399999999999998,0
8.86,55.0,1.6,47.0,2.0,1.0,9.432,415.785,2.85,20.0,41.0,0.0,0.03,1.0,10.0,17.0,1.5799999999999992,0
8.96,30.0,1.15,33.0,2.0,5.0,4.712,382.285,2.4000000000000004,24.0,27.0,0.0,0.2200000000000002,3.0,0.0,10.0,0.7199999999999998,0
8.96,36.0,1.35,79.0,2.0,1.0,18.232,388.285,2.6,18.0,73.0,0.0,0.5800000000000001,1.0,10.0,20.0,0.25,0
8.96,54.0,1.35,77.0,2.0,2.0,21.532,406.285,2.6,20.0,71.0,0.0,0.2400000000000002,0.0,7.0,17.0,0.6199999999999992,0
7.87,33.91,1.5,80.0,2.0,2.0,12.432,401.695,2.8,20.0,74.0,0.0,0.04,0.0,10.0,16.0,1.1099999999999994,0
2.99,46.5,1.35,29.0,2.0,1.0,7.892000000000001,384.125,0.1500000000000003,26.0,23.0,0.0,0.06,1.0,10.0,11.0,1.5399999999999991,0
10.5,30.0,1.15,33.0,2.0,5.0,3.838,322.79999999999995,0.3499999999999996,24.0,11.0,1.0,0.32,3.0,0.0,10.0,0.4000000000000003,0
10.5,30.0,1.15,33.0,2.0,5.0,3.838,387.96,3.35,24.0,11.0,1.0,0.32,3.0,0.0,10.0,0.4000000000000003,0
10.5,54.0,1.35,77.0,2.0,2.0,20.658,411.96,3.5500000000000007,20.0,55.0,1.0,0.3400000000000001,0.0,7.0,17.0,0.2999999999999998,0
8.96,48.0,1.6,83.0,2.0,5.0,7.868,332.29999999999995,0.5500000000000007,24.0,61.0,2.0,0.1599999999999999,3.0,10.0,20.0,1.0099999999999998,0
8.55,46.5,1.35,29.0,2.0,1.0,7.018000000000001,447.3,0.6999999999999993,26.0,7.0,0.0,0.0399999999999998,1.0,10.0,10.0,1.2199999999999998,0
7.31,55.0,1.6,47.0,2.0,1.0,8.558,357.79999999999995,0.75,26.0,25.0,1.0,0.0699999999999998,1.0,10.0,20.0,1.2599999999999998,0
7.31,46.5,1.35,29.0,2.0,1.0,7.018000000000001,414.46,3.5,26.0,7.0,1.0,0.0399999999999998,1.0,10.0,20.0,1.2199999999999998,0
0.534,184.0,1.85,63.0,2.0,2.0,3.298,585.9125,0.9000000000000004,36.0,41.0,4.0,0.6600000000000001,0.0,0.0,0.0,2.6,0
0.534,65.0,1.55,49.0,2.0,3.0,5.367999999999999,532.0725,3.6,36.0,27.0,4.0,0.08,1.0,10.0,10.0,2.6,0
0.534,54.0,1.35,77.0,2.0,2.0,20.658,521.0725,3.4000000000000004,30.0,55.0,4.0,0.3400000000000001,0.0,7.0,7.0,0.2999999999999998,0
0.534,49.0,1.35,28.0,2.0,2.0,6.968,516.0725,3.4000000000000004,29.0,6.0,4.0,0.0499999999999998,0.0,8.0,8.0,1.2999999999999998,0
0.534,72.0,1.3,44.0,2.0,1.0,10.458,539.0725,3.35,31.0,22.0,4.0,0.3400000000000001,1.0,7.0,7.0,1.2000000000000002,0
0.534,97.0,1.6,21.0,2.0,2.0,1.0480000000000005,498.9125,0.6500000000000004,36.0,1.0,4.0,0.5,0.0,1.0,1.0,2.3600000000000003,0
0.534,50.0,1.9,81.0,2.0,3.0,9.958,517.0725,3.9499999999999993,36.0,59.0,4.0,0.1799999999999999,1.0,10.0,10.0,2.5,0
0.534,162.0,1.8,39.0,2.0,2.0,2.528,525.5125,0.0499999999999998,36.0,17.0,4.0,0.6400000000000001,0.0,1.0,1.0,2.51,0
0.534,162.0,1.8,39.0,2.0,2.0,2.528,629.0725,3.85,36.0,17.0,4.0,0.6400000000000001,0.0,1.0,1.0,2.51,0
2.99,55.0,1.6,47.0,2.0,1.0,8.558,389.8,0.8000000000000007,26.0,25.0,2.0,0.0699999999999998,1.0,10.0,11.0,1.2599999999999998,0
4.47,46.5,1.35,29.0,2.0,1.0,7.018000000000001,511.46,3.75,26.0,7.0,1.0,0.0399999999999998,1.0,10.0,11.0,1.2199999999999998,0
10.5,48.0,1.6,83.0,2.0,5.0,6.75,545.2,0.4999999999999982,24.0,9.0,5.0,0.3800000000000001,3.0,10.0,40.0,0.0100000000000006,0
6.77,46.5,1.35,29.0,2.0,1.0,5.9,765.1,1.0000000000000009,26.0,45.0,4.0,0.26,1.0,10.0,11.0,0.1999999999999993,0
7.15,55.0,1.6,47.0,2.0,1.0,7.439999999999999,755.16,4.699999999999999,23.0,27.0,6.0,0.29,1.0,10.0,15.0,0.2399999999999993,1
8.96,30.0,1.15,33.0,2.0,5.0,2.72,693.66,4.200000000000001,24.0,41.0,6.0,0.5400000000000003,3.0,0.0,10.0,0.6200000000000001,0
8.96,72.0,1.3,44.0,2.0,1.0,9.34,735.66,4.3500000000000005,21.0,30.0,6.0,0.5600000000000003,1.0,7.0,17.0,0.1799999999999997,0
8.96,43.0,1.45,51.0,2.0,5.0,3.63,706.66,4.500000000000001,24.0,23.0,6.0,0.4099999999999999,3.0,10.0,20.0,0.1699999999999999,0
5.24,46.5,1.35,29.0,2.0,1.0,5.9,782.5,1.9000000000000004,26.0,45.0,4.0,0.26,1.0,10.0,10.0,0.1999999999999993,1
13.5,30.0,1.15,33.0,2.0,5.0,2.72,615.91,1.3499999999999996,23.0,41.0,4.0,0.5400000000000003,3.0,0.0,10.0,0.6200000000000001,0
13.5,30.0,1.15,33.0,2.0,5.0,2.72,681.0699999999999,4.35,23.0,41.0,4.0,0.5400000000000003,3.0,0.0,10.0,0.6200000000000001,0
13.5,48.0,1.6,83.0,2.0,5.0,6.75,633.91,1.8000000000000007,23.0,9.0,4.0,0.3800000000000001,3.0,10.0,20.0,0.0100000000000006,0
13.5,43.0,1.45,51.0,2.0,5.0,3.63,590.51,0.7500000000000009,23.0,23.0,4.0,0.4099999999999999,3.0,10.0,20.0,0.1699999999999999,0
13.5,43.0,1.45,51.0,2.0,5.0,3.63,519.11,0.7499999999999982,23.0,23.0,4.0,0.4099999999999999,3.0,10.0,40.0,0.1699999999999999,0
6.15,46.5,1.35,29.0,2.0,1.0,5.9,813.5,2.0,26.0,45.0,4.0,0.26,1.0,10.0,11.0,0.1999999999999993,0
0.534,57.8,1.25,13.0,2.0,3.0,0.3599999999999999,839.0725,4.4,36.0,61.0,8.0,0.0299999999999998,1.0,0.0,0.0,1.4499999999999995,1
0.534,48.0,1.6,83.0,2.0,5.0,6.75,764.1125000000001,1.75,34.0,9.0,8.0,0.3800000000000001,3.0,10.0,10.0,0.0100000000000006,1
0.534,48.0,1.6,83.0,2.0,5.0,6.75,829.2725,4.75,34.0,9.0,8.0,0.3800000000000001,3.0,10.0,10.0,0.0100000000000006,1
0.534,156.0,1.75,67.0,2.0,2.0,5.74,872.1125000000001,1.9000000000000004,36.0,7.0,8.0,0.4099999999999999,0.0,0.0,0.0,1.5799999999999996,1
0.534,65.0,1.55,49.0,2.0,3.0,4.25,846.2725,4.7,36.0,25.0,8.0,0.1400000000000001,1.0,10.0,10.0,1.5799999999999996,1
0.534,208.0,1.85,60.0,2.0,2.0,3.95,885.7125000000001,1.1000000000000003,36.0,14.0,8.0,0.5,0.0,0.0,0.0,1.5799999999999996,0
0.534,26.14,1.4,46.0,2.0,0.0,8.94,807.4125,4.550000000000001,29.0,28.0,8.0,0.5600000000000003,2.0,10.0,10.0,0.2299999999999995,0
0.534,43.0,1.45,51.0,2.0,5.0,3.63,649.3125000000001,0.799999999999998,34.0,23.0,8.0,0.4099999999999999,3.0,10.0,50.0,0.1699999999999999,0
0.534,97.0,1.6,21.0,2.0,2.0,0.0699999999999998,813.1125000000001,1.75,36.0,53.0,8.0,0.2799999999999998,0.0,1.0,1.0,1.34,1
0.534,74.0,1.45,73.0,2.0,2.0,13.64,790.1125000000001,1.6000000000000003,34.0,1.0,8.0,0.1399999999999999,0.0,3.0,3.0,0.5699999999999994,0
0.534,74.0,1.45,73.0,2.0,2.0,13.64,680.3125000000001,0.799999999999998,34.0,1.0,8.0,0.1399999999999999,0.0,3.0,57.0,0.5699999999999994,0
0.534,170.0,1.75,65.0,2.0,2.0,5.17,886.1125000000001,1.9000000000000004,36.0,9.0,8.0,0.4399999999999999,0.0,0.0,0.0,1.5799999999999996,1
0.534,50.0,1.9,81.0,2.0,3.0,8.84,831.2725,5.050000000000001,36.0,7.0,8.0,0.4000000000000001,1.0,10.0,10.0,1.4799999999999995,1
0.534,162.0,1.8,39.0,2.0,2.0,1.4099999999999997,943.2725,4.95,36.0,35.0,8.0,0.4199999999999999,0.0,1.0,1.0,1.4899999999999998,1
7.44,46.5,1.35,29.0,2.0,1.0,5.9,731.66,4.449999999999999,22.0,45.0,6.0,0.26,1.0,10.0,15.0,0.1999999999999993,1
0.971,57.8,1.25,13.0,2.0,3.0,0.3599999999999999,772.4999999999999,1.75,36.0,61.0,7.0,0.0299999999999998,1.0,0.0,0.0,1.4499999999999995,0
0.971,48.0,1.6,83.0,2.0,5.0,6.75,827.8599999999999,5.1,34.0,9.0,7.0,0.3800000000000001,3.0,10.0,10.0,0.0100000000000006,1
0.971,205.0,1.85,58.0,2.0,2.0,3.71,984.86,5.35,36.0,16.0,7.0,0.5199999999999998,0.0,1.0,1.0,1.5799999999999996,1
0.971,62.0,1.4,26.0,2.0,2.0,4.8100000000000005,841.8599999999999,4.9,31.0,48.0,7.0,0.1900000000000001,0.0,6.0,6.0,0.6200000000000001,1
0.971,50.0,1.3,31.0,2.0,3.0,2.85,726.3,0.9000000000000004,36.0,43.0,7.0,0.1700000000000001,1.0,0.0,0.0,1.4799999999999995,0
0.971,156.0,1.75,67.0,2.0,2.0,5.74,935.86,5.25,36.0,7.0,7.0,0.4099999999999999,0.0,0.0,0.0,1.5799999999999996,1
0.971,65.0,1.55,49.0,2.0,3.0,4.25,669.9,0.3499999999999978,36.0,25.0,7.0,0.1400000000000001,1.0,10.0,50.0,1.5799999999999996,0
0.971,54.0,1.35,77.0,2.0,2.0,19.540000000000003,833.8599999999999,4.85,30.0,3.0,7.0,0.5600000000000003,0.0,7.0,7.0,0.7200000000000006,1
0.971,87.0,1.45,42.0,2.0,1.0,7.139999999999999,763.3,1.0500000000000007,33.0,32.0,7.0,0.5200000000000002,1.0,5.0,5.0,0.7799999999999998,0
0.971,87.0,1.45,42.0,2.0,1.0,7.139999999999999,866.8599999999999,4.95,33.0,32.0,7.0,0.5200000000000002,1.0,5.0,5.0,0.7799999999999998,1
0.971,87.0,1.45,42.0,2.0,1.0,7.139999999999999,691.9,0.4499999999999984,33.0,32.0,7.0,0.5200000000000002,1.0,5.0,55.0,0.7799999999999998,0
0.971,26.14,1.4,46.0,2.0,0.0,8.94,805.9999999999999,4.9,29.0,28.0,7.0,0.5600000000000003,2.0,10.0,10.0,0.2299999999999995,1
0.971,216.0,1.85,59.0,2.0,2.0,3.71,820.9,0.0499999999999989,36.0,15.0,7.0,0.51,0.0,0.0,60.0,1.5799999999999996,0
0.971,72.0,1.3,44.0,2.0,1.0,9.34,851.8599999999999,4.8,31.0,30.0,7.0,0.5600000000000003,1.0,7.0,7.0,0.1799999999999997,1
0.971,97.0,1.6,21.0,2.0,2.0,0.0699999999999998,773.3,1.2000000000000002,36.0,53.0,7.0,0.2799999999999998,0.0,1.0,1.0,1.34,1
0.971,97.0,1.6,21.0,2.0,2.0,0.0699999999999998,876.8599999999999,5.1,36.0,53.0,7.0,0.2799999999999998,0.0,1.0,1.0,1.34,1
0.971,74.0,1.45,73.0,2.0,2.0,13.64,788.6999999999999,1.95,34.0,1.0,7.0,0.1399999999999999,0.0,3.0,3.0,0.5699999999999994,0
0.971,144.0,1.75,69.0,2.0,2.0,6.26,858.6999999999999,2.25,36.0,5.0,7.0,0.3899999999999999,0.0,0.0,0.0,1.5799999999999996,0
8.57,55.0,1.6,47.0,2.0,1.0,7.439999999999999,770.16,4.75,24.0,27.0,5.0,0.29,1.0,10.0,14.0,0.2399999999999993,0
8.57,33.91,1.5,80.0,2.0,2.0,10.44,749.0699999999999,4.65,23.0,6.0,5.0,0.3600000000000001,0.0,10.0,14.0,0.2300000000000004,0
8.91,55.0,1.6,47.0,2.0,1.0,7.439999999999999,721.16,4.65,19.0,27.0,6.0,0.29,1.0,10.0,18.0,0.2399999999999993,0
6.77,55.0,1.6,47.0,2.0,1.0,7.439999999999999,823.0,2.1500000000000004,26.0,27.0,4.0,0.29,1.0,10.0,10.0,0.2399999999999993,0
6.77,55.0,1.6,47.0,2.0,1.0,7.439999999999999,888.16,5.15,26.0,27.0,4.0,0.29,1.0,10.0,10.0,0.2399999999999993,0
6.77,55.0,1.6,47.0,2.0,1.0,7.439999999999999,713.2,0.2499999999999982,26.0,27.0,4.0,0.29,1.0,10.0,50.0,0.2399999999999993,0
2.99,55.0,1.6,47.0,2.0,1.0,7.439999999999999,769.16,4.9,26.0,27.0,6.0,0.29,1.0,10.0,11.0,0.2399999999999993,1
2.99,46.5,1.35,29.0,2.0,1.0,5.9,695.5,1.6500000000000004,26.0,45.0,6.0,0.26,1.0,10.0,11.0,0.1999999999999993,1
2.99,65.0,1.55,49.0,2.0,3.0,4.25,779.16,4.8500000000000005,34.0,25.0,6.0,0.1400000000000001,1.0,10.0,11.0,1.5799999999999996,0
7.52,46.5,1.35,29.0,2.0,1.0,5.9,790.5,1.9000000000000004,26.0,45.0,4.0,0.26,1.0,10.0,10.0,0.1999999999999993,0
11.9,55.0,1.6,47.0,2.0,1.0,7.439999999999999,618.6,1.2999999999999998,26.0,27.0,4.0,0.29,1.0,10.0,20.0,0.2399999999999993,1
11.9,55.0,1.6,47.0,2.0,1.0,7.439999999999999,722.16,5.199999999999999,26.0,27.0,4.0,0.29,1.0,10.0,20.0,0.2399999999999993,1
11.9,30.0,1.15,33.0,2.0,5.0,2.72,593.6,0.8500000000000005,32.0,41.0,4.0,0.5400000000000003,3.0,0.0,10.0,0.6200000000000001,1
11.9,36.0,1.35,79.0,2.0,1.0,16.240000000000002,703.16,4.949999999999999,26.0,5.0,4.0,0.9000000000000001,1.0,10.0,20.0,1.09,0
11.9,50.0,1.3,31.0,2.0,3.0,2.85,613.6,1.0,34.0,43.0,4.0,0.1700000000000001,1.0,0.0,10.0,1.4799999999999995,0
11.9,50.0,1.3,31.0,2.0,3.0,2.85,652.0,1.8999999999999997,34.0,43.0,4.0,0.1700000000000001,1.0,0.0,10.0,1.4799999999999995,0
11.9,65.0,1.55,49.0,2.0,3.0,4.25,732.16,5.15,34.0,25.0,4.0,0.1400000000000001,1.0,10.0,20.0,1.5799999999999996,1
4.47,55.0,1.6,47.0,2.0,1.0,7.439999999999999,769.0,2.1,26.0,27.0,5.0,0.29,1.0,10.0,11.0,0.2399999999999993,1
4.47,46.5,1.35,29.0,2.0,1.0,5.9,760.5,1.85,26.0,45.0,5.0,0.26,1.0,10.0,11.0,0.1999999999999993,0
4.47,33.91,1.5,80.0,2.0,2.0,10.44,813.0699999999999,5.0,25.0,6.0,5.0,0.3600000000000001,0.0,10.0,11.0,0.2300000000000004,0
